URL handle,Title,Tags,Status
hojalia-green-ceramic-divided-appetizer-plate,Hojalia Green Ceramic Divided Appetizer Plate,"cat:new-arrivals, cat:tabletop, Ceramic, Cocktail Hour, Dishwasher-safe and microwave-safe ceramic; two sections for keeping sauces and small bites separate., Divided Serving Plate, Entertaining, Gifting, Green, HOJALIA, Hostess Gift, Hostess Gifts, Housewarming, Japandi, Organic Modern, seg:someone-in-mind, Serving, Thank-You, Thanksgiving, The Host's Touch, Wabi-Sabi, Wedding Season, kit:eligible",Active
hojalia-green-ceramic-divided-plate,Hojalia Green Ceramic Divided Plate,"cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Classic/Heritage, Cocktail Hour, Dishwasher-safe and microwave-safe ceramic; three divided sections., Divided Plate, Entertaining, Gifting, Green, HOJALIA, Holiday Gift, Hostess Gift, Housewarming, Organic Modern, Seasonal Tables, seg:someone-in-mind, seg:the-full-table, Serving, Thanksgiving, The Dinner Party, Wabi-Sabi, kit:eligible",Active
hojalia-green-ceramic-leaf-bowl-6-4-in-16-3-cm,"Hojalia Green Ceramic Leaf Bowl, 6.4 in (16.3 cm)","cat:new-arrivals, cat:tabletop, Ceramic, Coastal, Décor & Styling, Entertaining, Everyday Beauty, Green, HOJALIA, Hostess Gift, Housewarming, Microwave-safe; dishwasher-safe; 100% ceramic, Organic Modern, Serving, Serving Bowl, Thank-You, Thanksgiving, The Art of the Table, The Host's Touch, Wabi-Sabi, kit:eligible",Active
hojalia-green-ceramic-leaf-serving-tray,Hojalia Green Ceramic Leaf Serving Tray,"cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Cocktail Hour, Dishwasher-safe and microwave-safe., Entertaining, Gifting, Green, HOJALIA, Hostess Gift, Housewarming, Japandi, Mother's Day, Organic Modern, seg:someone-in-mind, seg:the-full-table, Serving, Serving Tray, Thank-You, Thanksgiving, The Dinner Party, The Host's Touch, Wabi-Sabi, kit:eligible",Active
hojalia-green-ceramic-serving-pitcher,Hojalia Green Ceramic Serving Pitcher,"cat:new-arrivals, cat:tabletop, Ceramic, Classic/Heritage, Dishwasher-safe and microwave-safe 100% ceramic., Entertaining, Everyday Use, Green, HOJALIA, Hostess Gift, Housewarming, Mother's Day, Organic Modern, seg:season-opener, seg:the-first-kitchen, Serving, Serving Pitcher, Thanksgiving, The Host's Touch, The Sunday Table, Wabi-Sabi, Wedding, Wedding Season, Weekend Gatherings, kit:eligible",Active
holiday-snow-crownville-porcelain-salad-plates-set-of-2,"Holiday Snow Crownville Porcelain Salad Plates, Set of 2","cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Entertaining, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Hostess Gifts, Housewarming, Multicolor, NOCHE BUENA SNOW, Porcelain, Porcelain; dishwasher- and microwave-safe, Salad Plate, Scandinavian, seg:season-opener, seg:someone-in-mind, Serving, The Sunday Table, kit:eligible",Active
holiday-snow-porcelain-dinner-plates-set-of-2,"Holiday Snow Porcelain Dinner Plates, Set of 2","cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Coastal, Dinner Party, Dinner Plate, Entertaining, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Microwave-safe porcelain; dishwasher-safe, Multicolor, NOCHE BUENA SNOW, Porcelain, Scandinavian, Seasonal Tables, seg:season-opener, Serving, The Art of the Table, kit:eligible",Active
holiday-snow-porcelain-mug-set-11-8-fl-oz-set-of-2,"Holiday Snow Porcelain Mug Set, 11.8 fl oz, Set of 2","cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Coffee & Tea, Entertaining, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Mug Set, Multicolor, NOCHE BUENA SNOW, Porcelain, Porcelain; microwave- and dishwasher-safe., Scandinavian, seg:weeknight-ceremony, The Coffee Ritual, The Tea Ritual, kit:eligible",Active
holiday-wine-glass-charms-set-of-6,"Holiday Wine Glass Charms, Set of 6","Aleacion, Bar & Barware, cat:bar-glassware, cat:gifts, cat:new-arrivals, Christmas, Classic/Heritage, Cocktail Hour, Entertaining, Gifting, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Multicolor, New Year, NOCHE BUENA SNOW, Scandinavian, seg:season-opener, Stainless steel, Stainless steel alloy; reusable drink identification, The Well-Set Bar, Wine Glass Charms, kit:eligible",Active
holly-napkin-rings-set-of-4-in-zinc-alloy,Holly Napkin Rings Set of 4 in Zinc Alloy,"100% zinc alloy; wipe clean with a soft, Aleacion, cat:gifts, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Dinner Party, dry cloth, Décor & Styling, Entertaining, Green, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, Napkin Ring, Organic Modern, seg:first-dinner-party, The Dinner Party, The Host's Touch, Zinc, kit:eligible",Active
huerto-verde-5-9-in-15-cm-ceramic-bowl-set-of-4,Huerto Verde 5.9 in (15 cm) Ceramic Bowl Set of 4,"cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Easter, Entertaining, Everyday Use, Green, Hostess Gift, Housewarming, HUERTO VERDE, Mediterranean, Microwave-safe; dishwasher-safe; 100% ceramic, Mother's Day, Organic Modern, seg:first-dinner-party, seg:the-first-kitchen, seg:the-full-table, Serving, Small Bowl, Thanksgiving, The Art of the Table, The Dinner Party, Wabi-Sabi, Wedding, Weekend Brunch, kit:eligible",Active
huerto-verde-green-ceramic-charger-plate,Huerto Verde Green Ceramic Charger Plate,"cat:new-arrivals, cat:tabletop, Ceramic, Charger Plate, Dinner Party, Décor & Styling, Easter, Entertaining, Garden Parties, Green, Hostess Gift, Housewarming, HUERTO VERDE, Mediterranean, Microwave- and dishwasher-safe; 100% ceramic., Mother's Day, Organic Modern, Self-Gift, Thanksgiving, The Art of the Table, The Sunday Table, Wabi-Sabi, kit:eligible",Active
huerto-verde-green-ceramic-dinner-plates-set-of-2,"Huerto Verde Green Ceramic Dinner Plates, Set of 2","cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Dinner Plate, Entertaining, Everyday Use, Green, Hostess Gift, Housewarming, HUERTO VERDE, Mediterranean, Microwave- and dishwasher-safe 100% ceramic, Mother's Day, Organic Modern, seg:season-opener, seg:the-first-kitchen, Serving, Thanksgiving, The Art of the Table, The Sunday Table, Wabi-Sabi, Wedding, Wedding Season, Weekend Gatherings, kit:eligible",Active
huerto-verde-green-ceramic-leaf-shaped-tray,Huerto Verde Green Ceramic Leaf-Shaped Tray,"100% ceramic; microwave- and dishwasher-safe., cat:new-arrivals, cat:tabletop, Ceramic, Décor & Styling, Entertaining, Green, Hostess Gift, Hostess Gifts, Housewarming, HUERTO VERDE, Mediterranean, Mother's Day, Organic Modern, Serving, Serving Tray, Thank-You, The Art of the Table, The Host's Touch, Wabi-Sabi, Wedding Season, kit:eligible",Active
ice-pine-tabletop-led-christmas-tree,Ice Pine Tabletop LED Christmas Tree,"Abeto, cat:decor, cat:new-arrivals, Chino, Christmas, Décor & Styling, Entertaining, Gifting, Green, Holiday Gift, Holiday Traditions, Hostess Gift, Housewarming, LED-lit; compact tabletop size, Minimalist, Organic Modern, Polietileno, Scandinavian, Seasonal Tables, Tabletop LED Tree, The Host's Touch, kit:eligible",Active
indigo-garden-ceramic-bowls-6-in-set-of-4,"Indigo Garden Ceramic Bowls, 6 in, Set of 4","Blue, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Cereal Bowl, Classic/Heritage, Coastal, Entertaining, Everyday Celebrations, Everyday Use, Hostess Gift, Housewarming, JARDIN INDIGO, Microwave-safe; dishwasher-safe; 100% ceramic., Organic Modern, seg:first-dinner-party, seg:the-first-kitchen, seg:the-full-table, Serving, The Dinner Party, The Sunday Table, Wedding, Wedding Season, kit:eligible",Active
indigo-garden-ceramic-cup-and-saucer-set-of-4,Indigo Garden Ceramic Cup and Saucer Set of 4,"Blue, cat:gifts, cat:new-arrivals, cat:tabletop, Ceramic, Christmas, Classic/Heritage, Coastal, Coffee & Tea, Cup and Saucer Set, Entertaining, Gifting, Hostess Gift, Housewarming, JARDIN INDIGO, Microwave-safe and dishwasher-safe; 100% ceramic., Mother's Day, Organic Modern, seg:someone-in-mind, seg:weeknight-ceremony, Slow Mornings, Thank-You, The Coffee Ritual, The Tea Ritual, Wedding Season, kit:eligible",Active
individual-induction-egg-pan-5-5-in,"Individual Induction Egg Pan, 5.5 in","Al, Baquelita, Black, Breakfast in Bed, Carbono, cat:kitchen, cat:new-arrivals, Cooking & Baking, Egg Pan, Everyday Use, Gifting, Graduation, Graduation Season, Housewarming, Induction-ready; Teflon nonstick coating; riveted bakelite handle, Minimalist, Organic Modern, seg:weeknight-ceremony, Self-Gift, Slow Mornings, Steel, The Coffee Ritual, kit:eligible",Active
iron-wire-plate-rack-in-chrome-silver,Iron Wire Plate Rack in Chrome Silver,"100% iron wire construction; chrome silver finish; protects porcelain while keeping it on display, Alambre, ALUMINIO PLATEADO, cat:kitchen, cat:new-arrivals, Classic/Heritage, Décor & Styling, Entertaining, Everyday Use, Hostess Gift, Housewarming, Iron, Minimalist, Organic Modern, Plate Rack, Silver, The Art of the Table, The Host's Touch, The Housewarming, Wedding, Wedding Season, kit:eligible",Active
irregular-acacia-wood-serving-bowl-9-8-in,"Irregular Acacia Wood Serving Bowl, 9.8 in","ACACIA, cat:new-arrivals, cat:tabletop, Christmas, Décor & Styling, Entertaining, Handmade; 100% wood, Hostess Gift, Housewarming, Minimalist, Natural, Organic Modern, Self-Gift, Serving, Serving Bowl, Thanksgiving, The Host's Touch, The Housewarming, Wabi-Sabi, Wedding Season, Weekend Gatherings, Wood, kit:eligible",Active
irregular-marble-look-cabinet-knobs-set-of-2,"Irregular Marble-Look Cabinet Knobs, Set of 2","Brass, Cabinet Knob, cat:decor, cat:gifts, cat:new-arrivals, Décor & Styling, Everyday Use, Gifting, Hostess Gift, Housewarming, Iron, Japandi, Marmol, Minimalist, Organic Modern, seg:first-dinner-party, Self-Gift, Set of 2; 70% brass and 30% iron construction; irregular marble-look face, The Collected Home, The Host's Touch, The Housewarming, kit:eligible",Active
ivory-aluminum-cookware-set-8-piece,"Ivory Aluminum Cookware Set, 8-Piece","Aluminum, cat:gifts, cat:kitchen, cat:new-arrivals, Cooking & Baking, Cooking Together, Cookware Set, Everyday Use, Gifting, Glass, Housewarming, Minimalist, Nonstick coating; aluminum construction for even cooking; glass lids, Organic Modern, Scandinavian, seg:the-first-kitchen, seg:weeknight-ceremony, Self-Gift, Stainless steel, The Housewarming, Wedding, Wedding Season, Weekend Gatherings, White, kit:eligible",Active
ivory-curved-sculptural-candle-3-in,"Ivory Curved Sculptural Candle, 3 in","50% soy wax blend, Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Just Because, Minimalist, Mother's Day, Organic Modern, Paraffin, Sculptural Candle, seg:someone-in-mind, Slow Evenings, Soja, The Host's Touch, Unscented; 50% paraffin, Wabi-Sabi, Wedding Season, kit:eligible",Active
ivory-cyclone-unscented-sculptural-candle-3-5-in-9-cm,"Ivory Cyclone Unscented Sculptural Candle, 3.5 in (9 cm)","Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, CICLON, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Japandi, Just Because, Minimalist, Organic Modern, Paraffin, Slow Evenings, Soja, Thanksgiving, The Host's Touch, Unscented Candle, Unscented; 50% paraffin and 50% soy wax blend, Valentine's Day, kit:eligible",Active
ivory-double-wall-insulated-bottle-25-4-fl-oz,"Ivory Double-Wall Insulated Bottle, 25.4 fl oz","BPA-free water bottle; double-wall insulated stainless steel, cat:new-arrivals, cat:outdoor, Everyday Use, Gifting, Graduation, Graduation Season, Housewarming, Insulated Water Bottle, Ivory, Japandi, Minimalist, Open-Door Hospitality, Outdoor & Patio, Outdoor Living, Polypropylene, Scandinavian, Self-Gift, Silicone, Stainless steel, The Overnight Guest, kit:eligible",Active
ivory-double-wall-travel-tumbler-13-5-fl-oz-400-ml,"Ivory Double-Wall Travel Tumbler, 13.5 fl oz (400 mL)","BPA-free; double-wall construction; stainless steel body with a fitted lid, cat:new-arrivals, cat:outdoor, Christmas, Coffee & Tea, Everyday Use, Father's Day, Hostess Gift, Ivory, Minimalist, Mother's Day, Organic Modern, Outdoor & Patio, Polypropylene, Resorte, Scandinavian, seg:weeknight-ceremony, Self-Gift, Silicone, Slow Mornings, Stainless steel, Thank-You, The Coffee Ritual, The Tea Ritual, Travel Tumbler, kit:eligible",Active
ivory-fluted-pillar-candle-5-5-in,"Ivory Fluted Pillar Candle, 5.5 in","Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, COLUMNA, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Japandi, Minimalist, Organic Modern, Paraffin, Pillar Candle, Slow Evenings, Soja, Thank-You, Thanksgiving, The Host's Touch, Unscented; 50% paraffin and 50% soy wax blend, Wedding Season, kit:eligible",Active
ivory-paraffin-decorative-candle,Ivory Paraffin Decorative Candle,"Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Christmas, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Ivory paraffin wax for indoor decorative use; compact scale for trays and candleholders., Just Because, Minimalist, Organic Modern, Paraffin, Plastic, Scented Candle, Slow Evenings, Thanksgiving, The Host's Touch, Wabi-Sabi, Wedding Season, kit:eligible",Active
ivory-ribbed-pillar-candle-8-3-in,"Ivory Ribbed Pillar Candle, 8.3 in","Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Classic/Heritage, Décor & Styling, Entertaining, FRANJAS, Gifting, Hostess Gift, Housewarming, Ivory, Minimalist, Organic Modern, Paraffin, Pillar Candle, Slow Evenings, Soja, Thank-You, Thanksgiving, The Host's Touch, Unscented; 50/50 paraffin-soy wax; ribbed ivory surface, Wedding Season, kit:eligible",Active
ivory-ribbed-unscented-pillar-candle-9-4-in,"Ivory Ribbed Unscented Pillar Candle, 9.4 in","Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, COLUMNA, Décor & Styling, Entertaining, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Ivory, Minimalist, Organic Modern, Paraffin, Pillar Candle, Scandinavian, seg:someone-in-mind, seg:the-full-table, Soja, Thank-You, Thanksgiving, The Dinner Party, Unscented; 50% paraffin and 50% soy wax; ribbed ivory surface., Wedding Season, kit:eligible",Active
ivory-roman-unscented-pillar-candle-5-9-in,"Ivory Roman Unscented Pillar Candle, 5.9 in","50% soy wax; fluted Roman form, Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Classic/Heritage, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Minimalist, Organic Modern, Paraffin, Pillar Candle, ROMANO, Soja, Thank-You, Thanksgiving, The Dinner Party, The Host's Touch, Unscented; 50% paraffin, Wedding Season, kit:eligible",Active
ivory-spiral-taper-candles-9-8-in-set-of-2,"Ivory Spiral Taper Candles, 9.8 in, Set of 2","Candlelit Dinners, cat:gifts, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Dinner Party, Décor & Styling, Entertaining, ESPIRAL, Hostess Gift, Housewarming, Ivory, Minimalist, Organic Modern, Paraffin, Scandinavian, seg:first-dinner-party, seg:the-full-table, Soja, Taper Candle, Thanksgiving, The Art of the Table, The Dinner Party, Unscented; 85% paraffin and 15% soy wax; sculptural spiral form, Wedding, Wedding Season, kit:eligible",Active
ivory-spiral-taper-candles-set-of-2,"Ivory Spiral Taper Candles, Set of 2","Candlelit Dinners, cat:gifts, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Classic/Heritage, Dinner Party, Décor & Styling, Entertaining, ESPIRAL, Hostess Gift, Housewarming, Ivory, Just Because, Minimalist, Paraffin, Scandinavian, seg:first-dinner-party, Soja, Taper Candle, Thanksgiving, The Dinner Party, The Host's Touch, Unscented; 80% paraffin and 20% soy wax blend; sculpted spiral form, Wedding Season, kit:eligible",Active
ivory-striped-pillar-candle-unscented-5-1-in-13-cm,"Ivory Striped Pillar Candle, Unscented, 5.1 in (13 cm)","Candlelit Dinners, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Classic/Heritage, Décor & Styling, Entertaining, FRANJAS, Gifting, Hostess Gift, Hostess Gifts, Housewarming, Ivory, Minimalist, Organic Modern, Paraffin, Pillar Candle, Soja, Thank-You, Thanksgiving, The Art of the Table, Unscented; 50% paraffin and 50% soy wax blend; ribbed ivory form, Wedding Season, kit:eligible",Active
ivory-striped-taper-candles-10-6-in-set-of-2,"Ivory Striped Taper Candles, 10.6 in, Set of 2","Candlelit Dinners, cat:gifts, cat:home-fragrance, cat:new-arrivals, Cera, Christmas, Classic/Heritage, Décor & Styling, Entertaining, Gifting, Hostess Gift, Housewarming, Ivory, Minimalist, Paraffin, Scandinavian, seg:first-dinner-party, seg:the-first-kitchen, seg:the-full-table, Soja, Taper Candle, Thanksgiving, The Dinner Party, The Host's Touch, Unscented; paraffin-soy wax blend; set of 2, Wedding, Wedding Season, kit:eligible",Active
ivory-taper-candles-set-of-2,"Ivory Taper Candles, Set of 2","Candlelit Dinners, cat:gifts, cat:home-fragrance, cat:new-arrivals, Christmas, Classic/Heritage, Dinner Party, Décor & Styling, Entertaining, Hostess Gift, Housewarming, Ivory, Ivory paraffin taper pair; boxed set of 2, Minimalist, Organic Modern, Paraffin, Plastic, seg:first-dinner-party, Taper Candle, Thank-You, Thanksgiving, The Dinner Party, The Host's Touch, Wedding Season, kit:eligible",Active
j-monogram-white-mug-for-coffee-and-tea,J Monogram White Mug for Coffee and Tea,"Birthday, cat:new-arrivals, cat:tabletop, Christmas, Classic/Heritage, Coffee & Tea, Everyday Use, Gifting, Housewarming, Microwave-safe; 100% new bone china porcelain, Minimalist, Mother's Day, Mug, MUG LETRAS BLANCO, New Bone China, Porcelain, Scandinavian, Thank-You, The Coffee Ritual, The Overnight Guest, The Tea Ritual, Wedding Season, White, kit:eligible",Active
